"Subject"	"Script"	"Condition"	"Gender"	"Sex"	"Race"	"Subset"	"mapping"	"laptop"	"Date"	"Time"	"Block"	"Trial"	"TrialType"	"CueType"	"ProbeType"	"BlackPrime"	"BlackTarget"	"GunTarget"	"WhitePrime"	"ToolTarget"	"Probe.ACC"	"Probe.RT"	"feedbackmask"	"Note"	"CueClass"	"ProbeClass"	"Probe"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"71"	"BlackBlack"	"BlackFace1.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"NULL"	"NULL"	"NULL"	1	275	"fast"	NA	"Black"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"72"	"BlackBlack"	"BlackFace2.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"NULL"	"NULL"	"NULL"	1	294	"fast"	NA	"Black"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"73"	"BlackBlack"	"BlackFace2.bmp"	"BlackFace3.bmp"	"BlackFace2.bmp"	"BlackFace3.bmp"	"NULL"	"NULL"	"NULL"	1	142	"fast"	NA	"Black"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"74"	"WhiteBlack"	"whiteface4.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"BlackFace4.bmp"	"NULL"	"whiteface4.bmp"	"NULL"	1	360	"fast"	NA	"white"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"75"	"BlackBlack"	"BlackFace1.bmp"	"BlackFace3.bmp"	"BlackFace1.bmp"	"BlackFace3.bmp"	"NULL"	"NULL"	"NULL"	1	324	"fast"	NA	"Black"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"76"	"WhiteBlack"	"whiteface3.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"BlackFace2.bmp"	"NULL"	"whiteface3.bmp"	"NULL"	1	386	"fast"	NA	"white"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"77"	"BlackGun"	"BlackFace4.bmp"	"WEAPON4dk.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	1	303	"fast"	NA	"Black"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"78"	"WhiteGun"	"whiteface2.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	"WEAPON2dk.bmp"	"whiteface2.bmp"	"NULL"	0	221	"fast"	NA	"white"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"79"	"WhiteBlack"	"whiteface1.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"NULL"	"whiteface1.bmp"	"NULL"	1	322	"fast"	NA	"white"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"80"	"BlackGun"	"BlackFace2.bmp"	"WEAPON1dk.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	1	488	"fast"	NA	"Black"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"81"	"BlackBlack"	"BlackFace4.bmp"	"BlackFace3.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"NULL"	"NULL"	"NULL"	1	358	"fast"	NA	"Black"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"82"	"BlackBlack"	"BlackFace3.bmp"	"BlackFace1.bmp"	"BlackFace3.bmp"	"BlackFace1.bmp"	"NULL"	"NULL"	"NULL"	1	317	"fast"	NA	"Black"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"83"	"BlackBlack"	"BlackFace2.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"NULL"	"NULL"	"NULL"	1	337	"fast"	NA	"Black"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"84"	"BlackGun"	"BlackFace3.bmp"	"WEAPON2dk.bmp"	"BlackFace3.bmp"	"BlackFace2.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	1	395	"fast"	NA	"Black"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"85"	"WhiteBlack"	"whiteface3.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"BlackFace2.bmp"	"NULL"	"whiteface3.bmp"	"NULL"	1	361	"fast"	NA	"white"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"86"	"WhiteBlack"	"whiteface1.bmp"	"BlackFace1.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"NULL"	"whiteface1.bmp"	"NULL"	1	301	"fast"	NA	"white"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"87"	"WhiteBlack"	"whiteface2.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"NULL"	"whiteface2.bmp"	"NULL"	1	453	"fast"	NA	"white"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"88"	"WhiteGun"	"whiteface4.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	"WEAPON3dk.bmp"	"whiteface4.bmp"	"NULL"	1	391	"fast"	NA	"white"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"89"	"BlackGun"	"BlackFace1.bmp"	"WEAPON4dk.bmp"	"BlackFace1.bmp"	"BlackFace3.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	0	447	"fast"	NA	"Black"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"90"	"BlackGun"	"BlackFace4.bmp"	"WEAPON2dk.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	1	515	"slow"	NA	"Black"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"91"	"BlackGun"	"BlackFace2.bmp"	"WEAPON1dk.bmp"	"BlackFace2.bmp"	"BlackFace3.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	1	440	"fast"	NA	"Black"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"92"	"BlackBlack"	"BlackFace4.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"NULL"	"NULL"	"NULL"	1	382	"fast"	NA	"Black"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"93"	"BlackGun"	"BlackFace3.bmp"	"WEAPON3dk.bmp"	"BlackFace3.bmp"	"BlackFace4.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	1	374	"fast"	NA	"Black"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"94"	"WhiteGun"	"whiteface2.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	"WEAPON4dk.bmp"	"whiteface2.bmp"	"NULL"	0	588	"slow"	NA	"white"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"95"	"BlackBlack"	"BlackFace2.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"NULL"	"NULL"	"NULL"	0	454	"fast"	NA	"Black"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"96"	"WhiteGun"	"whiteface1.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	"WEAPON3dk.bmp"	"whiteface1.bmp"	"NULL"	1	626	"slow"	NA	"white"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"97"	"BlackGun"	"BlackFace1.bmp"	"WEAPON2dk.bmp"	"BlackFace1.bmp"	"BlackFace2.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	0	356	"fast"	NA	"Black"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"98"	"WhiteGun"	"whiteface4.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	"WEAPON1dk.bmp"	"whiteface4.bmp"	"NULL"	1	378	"fast"	NA	"white"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"99"	"WhiteGun"	"whiteface3.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	"WEAPON4dk.bmp"	"whiteface3.bmp"	"NULL"	1	490	"fast"	NA	"white"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"100"	"BlackGun"	"BlackFace2.bmp"	"WEAPON2dk.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	1	495	"fast"	NA	"Black"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"101"	"WhiteBlack"	"whiteface4.bmp"	"BlackFace3.bmp"	"BlackFace2.bmp"	"BlackFace3.bmp"	"NULL"	"whiteface4.bmp"	"NULL"	1	334	"fast"	NA	"white"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"102"	"BlackGun"	"BlackFace3.bmp"	"WEAPON4dk.bmp"	"BlackFace3.bmp"	"BlackFace4.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	1	332	"fast"	NA	"Black"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"103"	"BlackBlack"	"BlackFace1.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"NULL"	"NULL"	"NULL"	1	437	"fast"	NA	"Black"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"104"	"BlackGun"	"BlackFace4.bmp"	"WEAPON3dk.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	0	281	"fast"	NA	"Black"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"105"	"BlackBlack"	"BlackFace4.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"NULL"	"NULL"	"NULL"	1	492	"fast"	NA	"Black"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"106"	"BlackGun"	"BlackFace3.bmp"	"WEAPON1dk.bmp"	"BlackFace3.bmp"	"BlackFace2.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	1	539	"slow"	NA	"Black"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"107"	"WhiteGun"	"whiteface2.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	"WEAPON4dk.bmp"	"whiteface2.bmp"	"NULL"	1	270	"fast"	NA	"white"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"108"	"WhiteBlack"	"whiteface1.bmp"	"BlackFace1.bmp"	"BlackFace3.bmp"	"BlackFace1.bmp"	"NULL"	"whiteface1.bmp"	"NULL"	1	299	"fast"	NA	"white"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"109"	"BlackGun"	"BlackFace1.bmp"	"WEAPON3dk.bmp"	"BlackFace1.bmp"	"BlackFace3.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	1	285	"fast"	NA	"Black"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"110"	"BlackGun"	"BlackFace4.bmp"	"WEAPON1dk.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	1	262	"fast"	NA	"Black"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"111"	"WhiteGun"	"whiteface3.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	"WEAPON2dk.bmp"	"whiteface3.bmp"	"NULL"	0	325	"fast"	NA	"white"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"112"	"WhiteGun"	"whiteface3.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	"WEAPON4dk.bmp"	"whiteface3.bmp"	"NULL"	0	444	"fast"	NA	"white"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"113"	"WhiteBlack"	"whiteface2.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"NULL"	"whiteface2.bmp"	"NULL"	1	411	"fast"	NA	"white"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"114"	"WhiteBlack"	"whiteface4.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"NULL"	"whiteface4.bmp"	"NULL"	0	264	"fast"	NA	"white"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"115"	"WhiteGun"	"whiteface1.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	"WEAPON3dk.bmp"	"whiteface1.bmp"	"NULL"	1	524	"slow"	NA	"white"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"116"	"WhiteGun"	"whiteface2.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	"WEAPON1dk.bmp"	"whiteface2.bmp"	"NULL"	1	308	"fast"	NA	"white"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"117"	"BlackBlack"	"BlackFace3.bmp"	"BlackFace2.bmp"	"BlackFace3.bmp"	"BlackFace2.bmp"	"NULL"	"NULL"	"NULL"	1	333	"fast"	NA	"Black"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"118"	"BlackBlack"	"BlackFace4.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"NULL"	"NULL"	"NULL"	1	366	"fast"	NA	"Black"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"119"	"WhiteBlack"	"whiteface3.bmp"	"BlackFace3.bmp"	"BlackFace2.bmp"	"BlackFace3.bmp"	"NULL"	"whiteface3.bmp"	"NULL"	1	435	"fast"	NA	"white"	"Blac"	"Other"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"120"	"WhiteGun"	"whiteface4.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	"WEAPON2dk.bmp"	"whiteface4.bmp"	"NULL"	1	401	"fast"	NA	"white"	"WEAP"	"Gun"
"1"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"1"	"Inconvenience"	"LeftGun"	"heavy"	"5/8/2015"	"8:10:20"	"RunProc"	"121"	"WhiteBlack"	"whiteface1.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"NULL"	"whiteface1.bmp"	"NULL"	1	435	"fast"	NA	"white"	"Blac"	"Other"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"1"	"WhiteBlack"	"whiteface4.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"BlackFace2.bmp"	"NULL"	"whiteface4.bmp"	"NULL"	1	299	"fast"	NA	"white"	"Blac"	"Other"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"2"	"WhiteGun"	"whiteface1.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	"WEAPON2dk.bmp"	"whiteface1.bmp"	"NULL"	1	280	"fast"	NA	"white"	"WEAP"	"Gun"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"3"	"BlackGun"	"BlackFace2.bmp"	"WEAPON3dk.bmp"	"BlackFace2.bmp"	"BlackFace3.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	1	315	"fast"	NA	"Black"	"WEAP"	"Gun"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"4"	"WhiteBlack"	"whiteface2.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"BlackFace2.bmp"	"NULL"	"whiteface2.bmp"	"NULL"	1	249	"fast"	NA	"white"	"Blac"	"Other"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"5"	"BlackBlack"	"BlackFace1.bmp"	"BlackFace3.bmp"	"BlackFace1.bmp"	"BlackFace3.bmp"	"NULL"	"NULL"	"NULL"	1	276	"fast"	NA	"Black"	"Blac"	"Other"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"6"	"WhiteGun"	"whiteface3.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	"WEAPON1dk.bmp"	"whiteface3.bmp"	"NULL"	1	250	"fast"	NA	"white"	"WEAP"	"Gun"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"7"	"WhiteBlack"	"whiteface4.bmp"	"BlackFace1.bmp"	"BlackFace3.bmp"	"BlackFace1.bmp"	"NULL"	"whiteface4.bmp"	"NULL"	1	291	"fast"	NA	"white"	"Blac"	"Other"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"8"	"BlackGun"	"BlackFace2.bmp"	"WEAPON4dk.bmp"	"BlackFace2.bmp"	"BlackFace4.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	1	321	"fast"	NA	"Black"	"WEAP"	"Gun"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"9"	"WhiteGun"	"whiteface2.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	"WEAPON4dk.bmp"	"whiteface2.bmp"	"NULL"	0	296	"fast"	NA	"white"	"WEAP"	"Gun"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"10"	"WhiteGun"	"whiteface3.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	"WEAPON1dk.bmp"	"whiteface3.bmp"	"NULL"	1	294	"fast"	NA	"white"	"WEAP"	"Gun"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"11"	"BlackBlack"	"BlackFace2.bmp"	"BlackFace1.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"NULL"	"NULL"	"NULL"	1	283	"fast"	NA	"Black"	"Blac"	"Other"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"12"	"BlackBlack"	"BlackFace3.bmp"	"BlackFace2.bmp"	"BlackFace3.bmp"	"BlackFace2.bmp"	"NULL"	"NULL"	"NULL"	1	222	"fast"	NA	"Black"	"Blac"	"Other"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"13"	"WhiteBlack"	"whiteface1.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"NULL"	"whiteface1.bmp"	"NULL"	1	171	"fast"	NA	"white"	"Blac"	"Other"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"14"	"BlackBlack"	"BlackFace3.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"BlackFace4.bmp"	"NULL"	"NULL"	"NULL"	1	315	"fast"	NA	"Black"	"Blac"	"Other"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"15"	"BlackGun"	"BlackFace4.bmp"	"WEAPON3dk.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	1	296	"fast"	NA	"Black"	"WEAP"	"Gun"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"16"	"BlackBlack"	"BlackFace4.bmp"	"BlackFace1.bmp"	"BlackFace4.bmp"	"BlackFace1.bmp"	"NULL"	"NULL"	"NULL"	1	270	"fast"	NA	"Black"	"Blac"	"Other"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"17"	"WhiteBlack"	"whiteface3.bmp"	"BlackFace3.bmp"	"BlackFace4.bmp"	"BlackFace3.bmp"	"NULL"	"whiteface3.bmp"	"NULL"	1	253	"fast"	NA	"white"	"Blac"	"Other"
"12"	"Scherer_2015_BG"	"BlackGun"	"2"	"F"	"5"	"Inconvenience"	"RightGun"	"small"	"5/8/2015"	"10:45:48"	"RunProc"	"18"	"WhiteBlack"	"whiteface1.bmp"	"BlackFace1.bmp"	"BlackFace2.bmp"	"BlackFace1.bmp"	"NULL"	"whiteface1.bmp"	"NULL"	1	238	"fast"	NA	"white"	"Blac"	"Other"
